64049,2.7356
64063,3.5172
64170,2.4257
64239,2.4063
64423,2.6305
64485,2.6637
64498,2.8844
64507,2.4381
64551,2.9407
64692,2.7726
64783,2.7557
64986,3.1861
65117,2.8827
65173,2.4636
65453,2.705
65618,2.5273
65776,2.4798
65977,2.6845
66376,2.6086
66437,2.8628
66652,2.9067
66901,3.5449
67221,2.4622
67308,3.4017
67607,2.4733
67838,2.4949
67864,2.8238
67915,3.1868
68019,2.6993
68119,2.747
68583,2.4439
68855,3.0591
68949,2.4339
69007,3.2057
69112,2.4067
69113,2.4428
69143,2.4094
69194,2.5248
70044,2.8262
70117,2.4242
70266,2.8218
70268,2.8218
70679,2.5128
70694,2.6261
70772,2.6463
70826,3.2474
71335,2.6027
71445,3.0962
71483,3.1718
71486,2.5052
71662,2.7955
71818,2.5128
71822,2.6823
71869,2.522
71895,2.6809
72126,2.4725
72256,2.4915
72349,2.9825
72393,2.6809
72394,2.7849
72623,2.7356
72704,2.5046
72708,2.6747
72816,2.8971
72891,2.5378
72918,2.4747
72982,2.6747
73060,2.4339
73121,2.9824
73258,2.9824
73261,3.0847
73481,3.1172
73517,2.4428
73884,3.3777
74147,2.4928
74285,2.4496
74702,2.4818
74751,2.4166
74773,2.4918
75025,2.7171
75268,3.2301
75737,2.8716
75775,2.6216
75855,3.4532
76327,2.4367
76367,2.9545
76653,2.4872
76865,2.4428
77110,2.6747
77209,2.8285
77273,2.4496
77497,2.7849
77799,3.3214
77870,2.5384
78126,2.5384
78156,3.4417
78179,2.5457
78183,2.4062
78247,3.0305
78308,2.6355
78310,2.8829
78311,3.3798
78758,2.4026
78821,2.8646
78825,2.9679
78944,2.4026
78980,2.4805
78984,2.4717
79267,2.6442
79592,2.8653
79593,2.56
79643,2.4919
79666,2.4846
79765,2.4393
81030,2.6565
81217,2.9438
81335,2.5506
81360,2.6285
81497,3.132
81559,2.5128
81842,2.7171
81950,3.4973
82041,2.6553
82189,2.6585
82383,2.6256
82554,2.4474
82822,2.4906
83042,2.4496
83182,2.6146
83273,2.4761
83549,2.6809
83630,3.0222
83819,2.4761
84104,2.4481
84213,2.658
84481,2.7735
84642,2.7741
84829,3.2258
84835,2.7753
84919,2.4805
85048,2.9691
85179,2.67
85463,2.8897
85849,2.4108
86022,2.5704
87151,2.6747
87310,3.0039
87421,2.6803
87491,2.4717
87666,2.572
88207,2.7171
88231,3.5227
88245,3.5557
88307,2.572
88448,3.7229
89123,2.7593
90070,2.4717
90115,2.7501
90160,2.5595
90166,2.5775
90398,2.4496
90567,2.5294
90858,2.4717
91246,2.8646
91489,2.5384
91539,2.5384
92527,2.4928
92608,3.1172
92629,2.5543
92660,3.0533
92725,2.4349
93001,2.4717
93209,2.8407
93355,2.5619
93511,2.4314
93920,2.6862
93974,3.2111
93975,2.7746
93994,2.4717
94328,2.8646
94868,2.7483
95015,2.4041
95119,2.4496
95151,3.9518
95176,2.7171
95538,2.5384
96344,3.0644
96424,2.9237
96529,2.5619
96775,2.4279
96831,2.7171
96976,2.6747
97214,2.8646
97238,2.8646
97305,2.7876
97429,2.6599
97446,2.4742
97478,2.7593
97593,2.9438
98066,2.4643
98471,2.572
98690,2.5384
98750,2.8485
98783,2.6619
99209,2.6803
99603,4.1179
99687,2.8745
99776,2.8646
1.0018e+05,2.4279
1.0019e+05,2.6442
1.0044e+05,2.9532
1.0057e+05,2.7007
1.0057e+05,2.5581
1.0057e+05,2.4701
1.0066e+05,2.6305
1.0124e+05,2.5775
1.0137e+05,2.6803
1.0184e+05,2.5612
1.0184e+05,2.6747
1.0187e+05,2.4203
1.0191e+05,2.6803
1.0199e+05,2.4279
1.0218e+05,2.9935
1.0254e+05,2.8334
1.0254e+05,2.761
1.0267e+05,3.0692
1.0276e+05,2.7512
1.0288e+05,2.5704
1.032e+05,2.4665
1.0332e+05,3.1703
1.0344e+05,2.4717
1.037e+05,2.4915
1.0372e+05,2.5343
1.0395e+05,2.5145
1.0406e+05,2.6749
1.0422e+05,2.4928
1.0447e+05,2.534
1.0459e+05,2.6578
1.0513e+05,2.8171
1.0523e+05,2.8711
1.0546e+05,2.6182
1.0548e+05,2.6644
1.0561e+05,2.7802
1.0579e+05,2.5362
1.0584e+05,2.8714
1.0588e+05,2.6803
1.0591e+05,2.4733
1.0592e+05,2.8285
1.0607e+05,2.7389
1.0612e+05,3.3821
1.07e+05,2.7021
1.0729e+05,2.4729
1.073e+05,2.4805
1.0745e+05,3.2299
1.0755e+05,2.8509
1.0769e+05,2.4274
1.0796e+05,2.4671
1.0803e+05,2.5438
1.0812e+05,2.4699
1.0834e+05,2.495
1.0863e+05,3.2114
1.0892e+05,2.4199
1.0949e+05,2.6282
1.095e+05,2.6847
1.0994e+05,2.5595
1.1039e+05,2.7183
1.1072e+05,2.4793
1.1076e+05,3.0293
1.111e+05,2.6747
1.1141e+05,2.4541
1.1144e+05,2.6822
1.1164e+05,2.4928
1.1201e+05,2.4798
1.1226e+05,2.4041
1.1238e+05,2.5666
1.124e+05,2.8798
1.1273e+05,2.4717
1.1286e+05,2.4067
1.1304e+05,2.4701
1.1345e+05,2.4805
1.138e+05,2.67
1.1426e+05,2.5775
1.1437e+05,2.4329
1.1443e+05,2.6387
1.1481e+05,2.5171
1.1504e+05,2.6747
1.1525e+05,2.6463
1.1533e+05,2.5775
1.1555e+05,2.9208
1.1628e+05,3.0534
1.1718e+05,2.9628
1.1748e+05,2.7593
1.177e+05,2.6442
1.1841e+05,3.1718
1.1861e+05,3.0716
1.187e+05,2.8476
1.1881e+05,2.6599
1.1885e+05,2.6847
1.1889e+05,2.5546
1.1899e+05,2.5898
1.1967e+05,2.664
1.1969e+05,2.4717
1.198e+05,2.4744
1.1985e+05,3.6103
1.2019e+05,2.8646
1.2028e+05,3.0644
1.2049e+05,2.705
1.2061e+05,2.4717
1.2062e+05,2.5776
1.2147e+05,2.5883
1.2157e+05,2.705
1.2167e+05,2.4496
1.219e+05,2.8891
1.2226e+05,2.6761
1.2231e+05,2.8885
1.2232e+05,2.5471
1.2238e+05,2.705
1.2256e+05,2.7286
1.2274e+05,2.6888
1.2319e+05,2.4018
1.2333e+05,2.4397
1.2335e+05,2.4578
1.2337e+05,2.9867
1.2344e+05,2.8178
1.2372e+05,2.44
1.2381e+05,2.4643
1.2388e+05,2.9137
1.2407e+05,2.4199
1.2436e+05,2.8827
1.2436e+05,2.9807
1.2436e+05,3.2609
1.2455e+05,2.8827
1.2455e+05,3.1169
1.2455e+05,2.4248
1.2457e+05,2.4818
1.2465e+05,2.4805
1.2486e+05,3.1009
1.2492e+05,2.7565
1.2492e+05,2.8971
1.2495e+05,2.4643
1.2503e+05,3.5353
1.2504e+05,3.3485
1.2524e+05,2.5294
1.2573e+05,2.8516
1.2593e+05,2.6293
1.26e+05,3.6632
1.2605e+05,3.3065
1.2614e+05,2.4717
1.262e+05,2.7332
1.2642e+05,2.4089
1.2674e+05,2.4139
1.2691e+05,2.4356
1.2692e+05,3.1718
1.2707e+05,2.5775
1.275e+05,2.6465
1.279e+05,2.4094
1.2804e+05,2.5407
1.2807e+05,2.4642
1.2812e+05,2.4223
1.2815e+05,2.4159
1.2818e+05,2.4199
1.2837e+05,2.6716
1.288e+05,2.5346
1.2881e+05,2.4717
1.2882e+05,3.094
1.2978e+05,2.4717
1.2984e+05,2.4502
1.2984e+05,3.0865
1.2988e+05,2.6747
1.3034e+05,2.4043
1.3058e+05,2.4717
1.3086e+05,2.6747
1.3116e+05,2.6747
1.3116e+05,2.6983
1.314e+05,2.4717
1.3153e+05,2.4717
1.3156e+05,3.5345
1.3161e+05,2.8546
1.3175e+05,2.6442
1.3189e+05,2.4031
1.3197e+05,3.3831
1.3235e+05,2.5128
1.3306e+05,3.1412
1.3336e+05,2.4733
1.3337e+05,3.5353
1.3339e+05,2.8503
1.3347e+05,2.4474
1.3348e+05,2.598
1.3351e+05,2.7084
1.3363e+05,2.97
1.3386e+05,2.67
1.3398e+05,2.4496
1.34e+05,3.3485
1.3419e+05,2.6442
1.3422e+05,2.8701
1.3429e+05,2.6747
1.3506e+05,3.2146
1.3529e+05,2.5046
1.3569e+05,2.6622
1.3582e+05,2.9249
1.3622e+05,2.5046
1.3649e+05,2.5384
1.3672e+05,2.8238
1.3681e+05,2.5551
1.3709e+05,2.6747
1.3726e+05,2.9649
1.3748e+05,2.8452
1.3779e+05,2.6467
1.3789e+05,2.8646
1.38e+05,2.6747
1.381e+05,2.4798
1.3819e+05,2.4717
1.3836e+05,2.4717
1.3838e+05,2.56
1.3853e+05,2.6097
1.3903e+05,2.4859
1.3912e+05,2.4063
1.3914e+05,3.1923
1.3943e+05,2.8407
1.3949e+05,2.6442
1.395e+05,2.6442
1.395e+05,2.6442
1.4017e+05,2.4717
1.4017e+05,2.5407
1.4018e+05,2.4251
1.4029e+05,2.5743
1.4039e+05,2.809
1.4042e+05,2.6277
1.4042e+05,3.033
1.4053e+05,2.5551
1.4069e+05,2.4226
1.4117e+05,2.6017
1.4117e+05,2.4139
1.4118e+05,2.7894
1.414e+05,2.6747
1.4152e+05,3.4557
1.4155e+05,2.8701
1.418e+05,2.6747
1.418e+05,2.4717
1.4194e+05,2.4717
1.4204e+05,2.7528
1.4222e+05,2.5717
1.4241e+05,2.4717
1.4293e+05,2.4295
1.4367e+05,2.7393
1.4377e+05,2.4872
1.4383e+05,2.6747
1.4403e+05,2.7516
1.4422e+05,2.7368
1.4428e+05,2.5384
1.4444e+05,2.5771
1.4488e+05,2.6385
1.4524e+05,2.4761
1.4538e+05,3.2146
1.4607e+05,2.6431
1.4664e+05,2.9836
1.4719e+05,3.2146
1.4769e+05,2.5877
1.4775e+05,2.4714
1.4778e+05,2.4717
1.4785e+05,2.4798
1.4921e+05,2.6747
1.4929e+05,2.4496
1.4948e+05,2.4717
1.5014e+05,2.4798
1.5033e+05,2.6305
1.5037e+05,2.8285
1.5053e+05,2.4717
1.5062e+05,2.5367
1.5073e+05,2.4717
1.5111e+05,2.4496
1.5128e+05,3.0039
1.5154e+05,2.5905
1.5234e+05,2.4717
1.5242e+05,2.4665
1.5251e+05,2.5471
1.5275e+05,2.8646
1.5294e+05,3.0692
1.5334e+05,2.705
1.5388e+05,2.4172
1.5415e+05,2.7961
1.544e+05,2.833
1.5456e+05,2.56
1.5503e+05,2.8453
1.5523e+05,2.4747
1.5554e+05,2.4717
1.5556e+05,2.7171
1.561e+05,2.7323
1.564e+05,2.7274
1.57e+05,2.5071
1.5708e+05,2.6803
1.5739e+05,2.8646
1.5759e+05,2.7939
1.5771e+05,2.4643
1.5778e+05,2.4872
1.5791e+05,2.6599
1.5808e+05,4.0241
1.5816e+05,2.4948
1.5816e+05,2.5224
1.5816e+05,2.5532
1.5816e+05,2.4948
1.584e+05,2.8661
1.5847e+05,2.6822
1.5888e+05,2.8397
1.5895e+05,2.6442
1.5936e+05,2.4717
1.5977e+05,2.6036
1.5984e+05,3.074
1.5986e+05,2.7894
1.5988e+05,2.7811
1.5994e+05,2.525
1.6001e+05,2.9051
1.6011e+05,2.8516
1.6024e+05,3.0863
1.6077e+05,2.7352
1.6109e+05,2.6423
1.6112e+05,2.562
1.6117e+05,2.9317
1.6134e+05,3.2858
1.6148e+05,2.5821
1.6166e+05,2.4717
1.621e+05,2.6822
1.6212e+05,2.4547
1.6231e+05,3.4417
1.6236e+05,2.6631
1.6237e+05,2.7746
1.6273e+05,2.5171
1.6274e+05,2.6495
1.6282e+05,3.2032
1.6299e+05,3.0688
1.6323e+05,3.6294
1.6331e+05,2.4496
1.6336e+05,2.5378
1.6368e+05,2.4915
1.637e+05,2.522
1.6374e+05,2.6294
1.6388e+05,2.4356
1.6396e+05,2.9208
1.6397e+05,2.8505
1.6411e+05,2.4175
1.643e+05,2.4928
1.6433e+05,2.8885
1.6445e+05,2.56
1.6446e+05,2.531
1.6458e+05,2.5554
1.6502e+05,2.4717
1.6507e+05,3.2069
1.6549e+05,2.4041
1.6574e+05,2.4199
1.6582e+05,3.2207
1.6587e+05,3.1357
1.659e+05,2.4717
1.6593e+05,2.4717
1.6595e+05,3.1357
1.6596e+05,3.0697
1.6604e+05,2.5145
1.6632e+05,2.9206
1.6687e+05,2.4109
1.6691e+05,2.6845
1.67e+05,2.4311
1.6722e+05,2.4717
1.6724e+05,2.6263
1.6757e+05,2.4428
1.6776e+05,2.663
1.679e+05,2.584
1.6813e+05,3.0815
1.6838e+05,2.7423
1.6842e+05,2.4272
1.6869e+05,2.6405
1.6872e+05,2.4561
1.6898e+05,2.6599
1.6916e+05,2.4717
1.6919e+05,2.4067
1.6927e+05,2.5384
1.6929e+05,3.3665
1.6935e+05,2.6449
1.6963e+05,2.7562
1.6971e+05,2.8646
1.6979e+05,2.5167
1.698e+05,2.4846
1.6999e+05,2.5457
1.7017e+05,3.3606
1.7018e+05,3.0712
1.7045e+05,2.6139
1.7051e+05,2.4031
1.706e+05,2.5743
1.7069e+05,3.5913
1.7095e+05,2.658
1.7111e+05,3.2146
1.7138e+05,2.6689
1.7142e+05,3.6549
1.7146e+05,2.7741
1.7147e+05,2.7199
1.7147e+05,2.7199
1.7158e+05,2.481
1.7165e+05,2.5853
1.7167e+05,2.6892
1.7167e+05,2.7865
1.7176e+05,3.8317
1.7198e+05,2.5343
1.72e+05,2.4853
1.7214e+05,2.9173
1.7215e+05,2.6442
1.7221e+05,2.521
1.7228e+05,2.4612
1.7291e+05,2.747
1.7327e+05,2.6216
1.7347e+05,2.4717
1.7373e+05,2.7368
1.7389e+05,2.7746
1.7391e+05,2.4496
1.7398e+05,2.4717
1.7447e+05,2.6495
1.7458e+05,2.4761
1.7468e+05,2.8179
1.7469e+05,2.6862
1.7521e+05,3.1412
1.7545e+05,2.6442
1.7552e+05,2.7073
1.7577e+05,2.8768
1.7607e+05,2.6747
1.7617e+05,2.4928
1.7646e+05,2.4761
1.7663e+05,3.5345
1.7696e+05,3.1868
1.7712e+05,2.6983
1.7728e+05,2.4496
1.7771e+05,2.4314
1.7783e+05,2.4717
1.7817e+05,2.4612
1.7826e+05,2.5771
1.7847e+05,2.7966
1.7847e+05,2.8789
1.7896e+05,2.9051
1.7945e+05,2.4349
1.8029e+05,2.4496
1.803e+05,2.6139
1.8046e+05,2.4872
1.8062e+05,2.8831
1.8071e+05,2.6747
1.8076e+05,2.4717
1.8105e+05,2.4717
1.8108e+05,2.8452
1.8142e+05,2.6747
1.8162e+05,2.4717
1.8171e+05,2.8238
1.8189e+05,3.044
1.8197e+05,2.4496
1.8243e+05,2.6747
1.8244e+05,2.4717
1.8265e+05,2.8646
1.8266e+05,3.3777
1.8272e+05,2.9239
1.836e+05,3.726
1.8385e+05,2.4717
1.8386e+05,2.4717
1.8457e+05,2.4717
1.8485e+05,2.4717
1.851e+05,3.1145
1.8578e+05,2.8646
1.8581e+05,2.4717
1.8653e+05,2.6483
1.8653e+05,2.5617
1.8661e+05,2.4041
1.8672e+05,2.4717
1.881e+05,2.6531
1.8812e+05,2.6216
1.8813e+05,2.6747
1.8822e+05,3.0039
1.8826e+05,2.4717
1.8855e+05,2.44
1.8865e+05,2.4798
1.8879e+05,2.4717
1.8906e+05,2.4612
1.8907e+05,2.4496
1.8943e+05,3.4284
1.896e+05,2.6747
1.8978e+05,2.4717
1.9077e+05,2.4761
1.9085e+05,3.094
1.9092e+05,2.4742
1.9111e+05,2.741
1.9156e+05,2.8805
1.923e+05,2.4496
1.9254e+05,2.7483
1.9282e+05,2.4717
1.9351e+05,2.5171
1.9429e+05,2.4428
1.9431e+05,2.41
1.9474e+05,2.6747
1.9491e+05,3.204
1.9497e+05,2.4612
1.9535e+05,2.4255
1.9551e+05,2.5776
1.9562e+05,2.6747
1.9583e+05,2.4273
1.9611e+05,2.8885
1.9663e+05,2.4714
1.9663e+05,2.6747
1.9667e+05,2.6747
1.9712e+05,2.4356
1.9736e+05,2.4139
1.9737e+05,2.4479
1.9752e+05,2.8218
1.9754e+05,2.8218
1.976e+05,2.4474
1.9761e+05,2.4612
1.9822e+05,2.6585
1.9825e+05,2.6113
1.9839e+05,2.6256
1.9887e+05,2.4872
1.995e+05,3.0039
1.9955e+05,2.6531
1.9981e+05,2.5384
1.9981e+05,2.6442
1.9985e+05,2.4717
1.9995e+05,2.4717
2.0053e+05,2.4612
2.006e+05,2.6442
2.0086e+05,2.8218
2.0172e+05,2.7171
2.0193e+05,2.6747
2.0208e+05,3.7175
2.0245e+05,2.4496
2.0267e+05,2.6139
2.0282e+05,3.3566
2.0284e+05,2.4361
2.0359e+05,2.4717
2.0371e+05,2.8646
2.0371e+05,2.8456
2.0398e+05,2.6385
2.04e+05,2.6747
2.0446e+05,2.6747
2.0473e+05,2.6822
2.052e+05,2.6747
2.0571e+05,2.6822
2.0695e+05,2.6809
2.0699e+05,2.4872
2.074e+05,2.6747
2.0752e+05,2.5384
2.0781e+05,2.4701
2.08e+05,2.4665
2.0801e+05,2.4872
2.0858e+05,2.4717
2.0868e+05,2.4665
2.0896e+05,2.9836
2.0908e+05,2.8607
2.0922e+05,2.4474
2.0923e+05,2.5203
2.0925e+05,2.8885
2.1042e+05,2.6822
2.1106e+05,2.9399
2.1117e+05,2.7173
2.1145e+05,2.8164
2.1186e+05,3.1966
2.1236e+05,3.1416
2.1279e+05,2.5551
2.1296e+05,2.4496
2.1304e+05,2.5532
2.1318e+05,2.8646
2.1359e+05,2.4717
2.1369e+05,2.6747
2.1372e+05,2.5775
2.1385e+05,2.6442
2.1405e+05,2.6216
2.144e+05,2.6747
2.1449e+05,3.1503
2.1473e+05,2.4717
2.1496e+05,2.4612
2.153e+05,2.6747
2.1598e+05,2.8646
2.1606e+05,2.4665
2.1626e+05,2.7782
2.1641e+05,2.483
2.1683e+05,2.8982
2.1696e+05,2.4717
2.1741e+05,2.5471
2.1804e+05,2.8285
2.1862e+05,3.1172
2.1892e+05,3.0573
2.1944e+05,2.5384
2.1969e+05,2.8405
2.1984e+05,2.4717
2.1991e+05,2.4717
2.2078e+05,2.8885
2.2159e+05,2.7366
2.2342e+05,2.6442
2.2348e+05,2.8405
2.2359e+05,2.8646
2.2367e+05,2.5264
2.2373e+05,2.4717
2.2388e+05,3.2609
2.241e+05,2.4102
2.2413e+05,2.6354
2.2426e+05,2.6683
2.2462e+05,2.4717
2.2467e+05,2.4541
2.2499e+05,2.5771
2.2506e+05,2.658
2.2546e+05,2.664
2.2587e+05,2.5775
2.2595e+05,2.4481
2.2625e+05,4.4221
2.2641e+05,2.5384
2.2706e+05,2.784
2.2708e+05,2.4717
2.2768e+05,2.6747
2.2774e+05,2.4717
2.2783e+05,3.0018
2.279e+05,2.658
2.2842e+05,2.4717
2.2875e+05,2.4717
2.29e+05,2.4717
2.2922e+05,2.696
2.2941e+05,2.4474
2.2942e+05,2.8646
2.2946e+05,2.6747
2.2965e+05,2.4665
2.2984e+05,3.6857
2.2993e+05,2.8452
2.3006e+05,2.4665
2.3008e+05,2.4612
2.3016e+05,2.4717
2.3068e+05,2.5532
2.3096e+05,2.4496
2.3099e+05,2.4818
2.3102e+05,2.4665
2.3116e+05,2.4744
2.3138e+05,2.7593
2.3174e+05,2.4665
2.3193e+05,2.8646
2.3244e+05,2.4544
2.3252e+05,2.5346
2.3258e+05,3.044
2.3265e+05,2.4272
2.3282e+05,3.0053
2.3284e+05,2.4393
2.3285e+05,2.5776
2.3305e+05,2.6354
2.3344e+05,2.6182
2.3346e+05,2.6442
2.3348e+05,2.481
2.3354e+05,2.4063
2.3387e+05,2.6442
2.3397e+05,2.7296
2.3445e+05,2.5046
2.3445e+05,2.5046
2.3468e+05,2.4717
2.3491e+05,2.4381
2.3495e+05,2.4496
2.352e+05,2.4671
2.3526e+05,2.9407
2.358e+05,3.374
2.3588e+05,2.4248
2.3643e+05,2.5419
2.3656e+05,2.9623
2.3656e+05,2.6367
2.3699e+05,2.987
2.3751e+05,2.6442
2.3754e+05,2.4717
2.3767e+05,2.7014
2.3779e+05,2.5457
2.378e+05,2.4717
2.3795e+05,2.44
2.3817e+05,2.6371
2.3852e+05,2.4439
2.3861e+05,2.41
2.3874e+05,2.8646
2.388e+05,2.8646
2.3881e+05,2.424
2.3891e+05,2.5384
2.3905e+05,2.6442
2.3916e+05,2.9399
2.3916e+05,2.8483
2.3917e+05,2.9399
2.3921e+05,2.5546
2.3927e+05,3.1357
2.3927e+05,3.2364
2.3963e+05,2.7811
2.3967e+05,2.56
2.3971e+05,3.1923
2.3972e+05,3.2854
2.3983e+05,2.6847
2.3996e+05,2.9579
